year,state,district,age_pop,allage_m,allage_f,age_18_plus,allage_citzenpct,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus
2014,FL,27,760443,368808,391635,603990,48.3,760443,663711,59362,16261,578904,536317,92028,64567,50144,101724,112521,111282,45205,41270,575703,124315,247862,23792,18924,32980,27373,32914,38185,21658,23495,10963,17578
2014,FL,3,716034,358196,357838,572000,43.6,716034,573217,100571,27427,65433,478377,69457,47953,64018,89333,81980,93527,48354,43004,526375,122179,261176,28567,14828,30242,30082,36723,52751,25563,25622,9650,7148
2014,FL,4,714880,351597,363283,558993,45.3,714880,554431,105368,40782,58687,493504,97773,52968,49724,110338,89988,101274,48297,41436,533406,102171,272496,16617,12300,23834,32450,40344,52943,32229,38604,10673,12502
2014,FL,5,742217,351598,390619,561224,52.2,742217,288736,405041,22802,95579,478867,54758,22499,62717,116156,92096,96419,48661,40455,531241,85080,260285,34014,22407,43541,36088,38308,42894,21970,13769,4433,2861
2014,FL,6,736069,360502,375567,599929,42.1,736069,627765,74885,18972,57269,542155,92588,54861,40451,76578,78816,100633,55788,56504,573598,173836,286085,21380,13058,33522,36082,42581,53239,32005,31026,13412,9780
2014,FL,7,735643,361499,374144,580334,43.7,735643,588945,86154,35020,156150,493138,108192,57742,59705,102949,91160,103307,49008,43163,538795,103551,256554,17425,11115,29612,29853,36588,48295,28107,28908,13577,13074
2014,FL,8,715672,348502,367170,583797,42.9,715672,596149,82228,21788,71423,530123,88701,54638,37723,74405,73714,101548,56661,52453,559673,171342,285836,20436,14959,35154,34452,44047,52667,33242,29673,10608,10598
2014,FL,9,769993,377539,392454,578485,50.5,769993,569188,89838,43405,364846,500717,86293,35256,56898,111114,119270,104012,41044,36986,546664,88291,245209,19407,10142,32017,31418,41021,50146,26100,21873,7094,5991
2014,GA,1,729328,359728,369600,552980,61.5,729328,454517,228136,18286,44989,472358,72918,45351,59387,107988,90024,93491,46363,38794,518155,95698,264770,24305,15662,27168,29312,41174,49526,30485,29457,9713,7968
2014,GA,10,713570,343760,369810,543477,48.2,713570,489442,196517,18489,34892,457611,66487,44299,57058,81730,94994,95997,43911,42080,499135,98899,243617,26299,12698,30897,25006,31856,44650,27278,27609,9672,7652
2014,GA,11,725169,354608,370561,550350,62.2,725169,530232,133975,28412,78101,479911,122558,63618,49671,107216,103942,105059,45212,39099,518006,79383,270931,12245,7924,22768,22939,35370,50411,38645,42717,16675,21237
2014,GA,12,701628,346132,355496,535490,50.7,701628,412025,256765,15669,39940,447891,57142,32733,57704,96756,84893,88903,42705,41750,495165,92884,244477,27874,19297,35558,29186,34306,39726,26885,20351,6398,4896
2014,GA,13,741383,350242,391141,533805,53.4,741383,253307,429329,19957,91669,465146,78619,44374,50209,93419,113734,104961,47493,34678,506234,70861,248292,15505,13274,27305,25634,38248,53015,30077,26806,10830,7598
2014,GA,14,700856,343480,357376,523641,68.5,700856,596031,71900,8042,77033,458438,51984,27768,45596,88719,96100,96657,45419,36792,493756,94751,248795,18217,14743,33829,29022,38163,46784,29399,25215,8097,5326
2014,GA,2,685342,336980,348362,519165,63.1,685342,294263,362234,10954,34431,440601,45886,31056,56554,93001,81666,87764,42529,41046,486198,94595,245947,37804,20642,35998,29204,35554,37992,23456,15319,5430,4548
2014,GA,3,725530,353688,371842,544053,53.6,725530,503728,187666,18398,37889,468134,73625,41000,53021,88521,94412,101946,43181,41158,510174,98916,257294,21807,14052,27685,27011,38477,48076,30241,30775,10453,8717
2014,GA,4,728367,350525,377842,540123,53.2,728367,228266,427633,42846,74297,473266,88332,54340,46763,100886,103258,106822,47027,41031,511401,74242,251970,18518,15176,29666,29247,41658,45448,30855,26399,7793,7210
2014,GA,5,738016,354502,383514,583387,60.7,738016,244573,437342,37224,48569,488762,113332,82828,69579,140654,103211,90723,39635,37122,542693,77417,287587,32313,19831,34469,30575,40876,43615,26824,28791,12587,17706
2014,GA,6,732089,362180,369909,547421,60.6,732089,518393,107334,82923,91031,497415,183003,105394,36306,102113,117856,113364,45316,38653,527638,80113,275326,11928,4986,16490,21359,31508,45864,33341,47177,26761,35912
2014,GA,7,752996,368791,384205,548996,57.0,752996,442553,151422,104945,138110,484689,127381,63160,46071,102685,116766,117995,43989,36251,520216,67003,242595,7986,8127,22013,23072,32425,45736,32124,37619,17610,15883
2014,GA,8,705698,344469,361229,535312,66.1,705698,456101,225582,11142,41831,459741,56334,37134,51816,91002,91411,91679,44942,40336,499874,100371,254286,29410,19825,34286,29810,38673,42031,26006,21082,6999,6164
2014,GA,9,717371,352854,364517,547722,70.5,717371,620486,57851,10005,89333,482445,62132,37812,46669,80462,92689,94968,45121,45468,519260,123737,251634,19948,15912,29624,28731,40022,47551,29406,26285,7691,6464
2014,HI,1,707541,356922,350619,564748,43.3,707541,131131,26828,462490,56677,496762,108314,57133,52766,110005,89688,90803,43198,41913,539560,121155,231099,12056,6968,14261,15668,26591,43079,34508,42651,20244,15073
2014,HI,2,712020,360391,351629,546459,42.7,712020,229580,24338,330032,86561,477824,92001,44891,51422,100805,86560,88128,48844,46581,517926,106906,219670,13855,8812,17969,16584,25504,41840,30926,37879,13691,12610
2014,IA,1,770612,380910,389702,593344,62.3,770612,704896,34423,14523,28538,514067,91409,42401,54804,94882,87212,102843,53501,48711,557343,126918,311138,16007,15431,33665,30133,43533,64010,46049,41052,11874,9384
2014,IA,2,776785,388335,388450,600482,63.1,776785,701868,39381,23007,40699,516153,92377,53298,59252,96276,92146,102224,52949,50100,565420,122458,308412,22567,17131,33324,32815,45456,60198,39918,36105,11792,9106
2014,IA,3,801039,394961,406078,600697,59.1,801039,722087,41972,27858,52626,532546,119797,51746,49941,112626,105030,108856,52618,45099,573963,108317,312956,16696,12362,29770,27359,43519,62625,41393,47276,16936,15020
2014,IA,4,758690,380595,378095,587012,74.9,758690,708907,14524,18317,49204,499968,80360,39038,58769,86410,81365,95424,55844,47990,545583,132935,308965,20027,17971,36211,34547,46557,61715,40554,33711,9711,7961
2014,ID,1,834295,413711,420584,622458,61.5,834295,777990,6488,14287,86379,548528,86946,39225,49689,102859,104088,106130,51864,53866,586529,129721,304513,22452,14364,33001,38170,48030,62648,35778,31533,8442,10095
2014,ID,2,800169,403339,396830,580741,65.2,800169,720117,12320,20913,110533,496665,88162,47189,60784,108448,98412,90676,47994,45877,544411,105258,287074,19533,17217,36577,33865,43510,54632,34133,30007,8742,8858
2014,IL,1,717741,338726,379015,551278,48.8,717741,294595,376457,13050,71357,477646,77768,54691,52321,93178,85847,99201,50252,44109,516975,105059,265021,29800,15749,31326,26317,32250,46079,31239,30578,12773,8910
2014,IL,10,711698,352997,358701,533519,48.6,711698,549483,51564,79432,165373,466907,117718,87605,44543,84725,94555,102197,50333,40516,503079,94581,244599,11682,7617,19223,16419,27276,41077,29819,38461,22294,30731
2014,IL,11,712657,346260,366397,521448,54.2,712657,452899,100145,54511,189727,451249,94196,63576,51083,95958,107206,97499,44062,37422,492101,69102,236716,10173,6597,17730,19280,31492,42921,33048,44363,16858,14254
2014,IL,12,701698,344942,356756,546208,49.3,701698,553900,126117,11146,24148,477514,60255,39842,49418,92419,84599,98080,52242,41463,517781,108711,273446,29825,16674,32151,30355,38388,46586,32983,31522,9292,5670
2014,IL,13,715374,348182,367192,568178,65.9,715374,581452,91191,28816,24401,458137,83920,52741,78474,92784,82903,85573,47654,41577,519166,107646,285134,28087,17218,32632,31455,40770,50293,35855,30968,9735,8121
2014,IL,14,725522,361138,364384,536872,41.6,725522,634856,27307,39376,86274,477309,120973,66460,41643,73279,101516,117805,53550,40281,509815,90878,252091,7647,5323,15485,16502,22644,42127,38350,53307,27889,22817
2014,IL,15,705504,354656,350848,546618,50.6,705504,657420,34609,6834,17191,482304,59820,28164,45617,84291,82027,95051,53072,45355,518784,122508,274400,20844,16289,32508,31138,40350,55570,33217,28547,10272,5665
2014,IL,16,699582,344125,355457,542885,50.3,699582,633351,34244,12830,58526,473726,64496,38829,48667,81196,82060,99844,50355,44369,512371,115902,268332,17077,12777,28284,26113,38500,51634,36031,37907,12792,7217
2014,IL,17,701014,346308,354706,541262,57.8,701014,572850,90204,10830,64773,473419,57361,29715,46873,83146,84888,89644,47711,47032,509663,120998,280965,25557,17006,37138,33646,42468,52259,32457,26775,8418,5241
2014,IL,18,710629,354054,356575,553438,54.8,710629,649094,29201,21404,19063,485462,101830,53254,49046,85169,85065,98549,50369,46977,525997,119333,282923,14573,13353,24925,28172,38298,57676,37412,42617,14336,11561
2014,IL,2,707817,331875,375942,536464,48.0,707817,275773,400905,6152,93169,468390,64969,41321,49482,87030,86660,101933,51791,43106,508931,97870,258513,31776,14811,30347,26092,35877,45431,29533,29976,8966,5704
2014,IL,3,730269,357355,372914,557119,46.1,730269,560358,33909,38043,227032,487347,80938,46985,48797,96208,100311,99223,51942,39968,527536,99695,245112,12940,9270,23122,24919,30574,47625,31989,37407,14747,12519
2014,IL,4,725616,366843,358773,531518,66.6,725616,424266,43203,27391,512282,457419,68530,30242,53743,132820,106350,83938,37032,33264,501249,64015,223752,17432,12251,31734,27590,34048,42004,22123,23960,7487,5123
2014,IL,5,717666,352720,364946,579495,43.2,717666,585330,24347,56463,136482,515029,167261,105419,51586,156760,105213,91697,43017,33461,559266,84881,294812,14134,9849,24539,20106,32271,51502,37474,48821,23221,32895
2014,IL,6,734700,363479,371221,561586,38.7,734700,613230,24318,76520,69549,503940,155077,101054,38775,83958,92150,122071,56911,46337,535763,102513,265609,7555,4873,13296,16262,27272,41667,35731,54082,26524,38347
2014,IL,7,727478,349002,378476,573135,55.7,727478,243309,370831,58020,107665,487710,103260,88683,64754,142449,96017,86705,42616,36230,539914,83693,286948,37766,18942,30637,23900,28771,42865,30255,34219,16602,22991
2014,IL,8,725320,362678,362642,552130,55.6,725320,493417,34600,102609,207517,489863,105757,53693,46242,108903,105788,99816,47383,40448,527106,87525,253238,9593,7744,18842,22537,37169,49541,41192,39429,15847,11344
2014,IL,9,710295,345265,365030,562693,36.8,710295,514862,71355,102884,76977,505705,152893,114111,41203,103173,98743,100168,46304,44373,538213,112944,280810,19836,11588,27392,21210,32133,43131,36166,42105,19423,27826
2014,IN,1,718064,351131,366933,547202,43.2,718064,502079,149364,13083,107712,482300,70535,35715,46721,89453,92763,97786,52589,44280,518556,105429,265908,18928,14161,26739,28134,38680,53455,32549,36037,10279,6946
2014,IN,2,721627,355408,366219,541246,70.6,721627,624564,58459,10821,65572,471483,62196,36554,49317,88564,89064,94576,47678,45576,511337,106025,268091,18165,15121,32358,31030,44959,55708,32789,26179,5628,6154
2014,IN,3,734384,362789,371595,544887,55.0,734384,639346,57003,18214,42908,476392,72082,37250,48414,90985,90895,95652,51670,42415,516845,104775,278743,16940,14103,31238,33828,42993,61029,37410,27232,6962,7008
2014,IN,4,742958,371589,371369,570974,65.1,742958,667284,34947,23184,43625,478535,74310,43541,65583,90311,93080,97979,48988,42423,526989,105754,277447,17641,10877,31836,31198,42566,56767,36815,33175,9821,6751
2014,IN,5,743454,360222,383232,558225,54.1,743454,637700,64655,31094,28564,499880,140351,79108,41788,99698,102889,105121,50097,41589,534951,100486,290210,14815,9975,24448,24613,38605,54627,39758,43756,17524,22089
2014,IN,6,720106,355484,364622,557858,68.5,720106,671660,25466,10255,16007,483388,62350,36315,53204,81479,88948,100517,51761,44073,524402,116610,280605,18992,17036,31979,34272,43585,55221,34199,31147,7501,6673
2014,IN,7,756223,366296,389927,562232,73.2,756223,460140,238874,20783,83534,483696,70114,35407,59003,123347,96843,98706,46822,37843,530715,80135,282965,29731,19893,42232,35980,46613,50181,26165,22411,5710,4049
2014,IN,8,723064,360110,362954,558903,49.5,723064,666492,36420,9475,13986,485565,58894,34647,51077,88073,87329,97400,52072,45771,523113,114920,281213,19905,17223,35209,35594,43231,53697,33468,29567,7667,5652
2014,IN,9,736975,360950,376025,571654,60.6,736975,678125,29153,20020,23557,481677,72061,49172,62871,91169,90259,99761,47952,45176,529262,107360,277557,19795,13881,29919,29946,44233,56476,34816,31810,10516,6165
2014,KS,1,718346,363927,354419,544204,66.3,718346,628657,30630,14506,111190,453908,72544,37876,63893,94063,78498,82854,45676,41537,503311,111280,274215,18071,16806,31567,31879,44768,57022,33628,25734,7245,7495
2014,KS,2,715446,356263,359183,548804,64.3,715446,626053,47534,13969,45360,465448,78974,48708,58908,88463,82956,89656,49099,44259,513711,111015,277280,19702,14835,34177,32530,38822,54126,36319,33405,7794,5570
2014,KS,3,749250,366947,382303,553869,61.8,749250,610852,75798,37498,87088,493297,141352,81056,43193,107106,101584,101405,47287,42920,530103,92995,285307,13570,10324,24070,25752,34469,51992,38005,44295,20665,22165
2014,KS,4,720979,357808,363171,534657,57.0,720979,600576,60761,27874,85319,468868,88422,44152,47498,97422,86933,90552,48064,43654,505918,102243,272478,19263,15005,26798,32290,38756,53867,33334,33925,10093,9147
2014,KY,1,724041,359475,364566,557316,71.1,724041,645577,61204,4439,21068,486161,44652,30540,49888,86691,85010,96759,49798,47255,525664,120648,282156,30704,20922,42363,34930,44230,47828,29561,21707,6102,3809
2014,KY,2,742858,364751,378107,565687,65.5,742858,664275,51570,11178,24401,489945,54161,38554,53196,91543,92961,104794,51504,41624,532272,107519,277832,22559,16383,34239,33098,42929,52849,33381,31549,6123,4722
2014,KY,3,736532,354985,381547,571111,60.8,736532,531206,174473,22680,36074,504994,88480,67931,49587,106810,93836,99039,55247,42712,545491,107350,300489,26553,16921,36550,31222,45827,56158,31478,31710,11854,12216
2014,KY,4,748191,370550,377641,563531,59.2,748191,692270,30998,10014,22710,501074,79044,48482,45059,94376,96525,109181,52318,45490,538533,103184,275723,21791,14955,28208,26410,36459,48663,36067,39400,12840,10930
2014,KY,5,712274,356090,356184,557989,55.8,712274,688429,13442,3295,6702,493599,29505,27897,46195,85213,91825,102190,51637,46748,531185,115986,278624,45594,27624,46083,34786,40489,43547,20176,14422,3636,2267
2014,KY,6,749561,368307,381254,582520,68.0,749561,636504,76990,17745,34215,491408,91121,59334,65821,98273,99298,101496,49191,44815,543958,98335,297270,26410,20098,36136,31755,41733,54122,33161,33657,10487,9711
2014,LA,1,796858,386898,409960,612256,55.4,796858,630097,114781,23741,72123,536740,101304,54926,54427,113652,97772,106310,56927,48211,580353,113868,294038,18989,13743,29887,30943,41669,52665,35497,39656,14839,16150
2014,LA,2,775807,374128,401679,598990,59.5,775807,249041,491597,20484,43298,520472,72427,44382,59857,125065,98700,102968,54367,44684,568513,94688,292635,41628,25646,39141,35913,40156,40730,26831,25945,8084,8561
2014,LA,3,777665,379619,398046,581935,63.2,777665,550804,202399,13945,28250,505548,73575,29408,56225,111962,94257,101251,52872,43968,549786,101238,286954,24153,18947,37990,29522,40022,50016,28015,34024,14262,10003
2014,LA,4,756663,373774,382889,569293,59.3,756663,463426,262856,9848,30629,494302,61675,30390,53616,101023,93640,94945,47247,46192,538058,111255,276860,33228,21811,36310,31160,41256,43755,26266,28572,7282,7220
2014,LA,5,750819,373397,377422,571864,66.8,750819,462421,272222,5782,15226,492166,56494,28017,56337,95695,92825,96276,50049,45157,538424,112164,271296,37701,25026,40701,31681,36076,39791,23500,24311,6756,5753
2014,LA,6,791864,384300,407564,600554,63.0,791864,563353,198450,19722,34363,511460,98385,50613,66171,113047,101148,101550,52325,45433,563428,97957,296411,21630,13443,31369,30062,37851,49942,36980,44995,16528,13611
2014,MA,1,733426,351239,382187,578310,42.0,733426,614854,55902,16852,122402,502469,81880,62313,53789,88747,84926,104415,54153,49719,545944,120509,285689,21687,18378,32691,32673,34892,47577,34834,37459,13051,12447
2014,MA,2,736475,362808,373667,585803,48.6,736475,624547,47771,45181,68672,490255,108952,71638,65059,89444,86223,109680,53860,46414,541246,104634,271530,17698,15084,24539,23719,26753,46351,35227,46911,18421,16827
2014,MA,3,755778,372947,382831,581022,43.6,755778,579456,31916,62005,144264,511618,108130,81337,48478,95996,97795,118519,56171,41810,550426,101327,270944,16465,14569,22843,19450,26315,46908,30507,43179,25087,25621
2014,MA,4,748190,361345,386845,579626,39.6,748190,653912,28776,51058,31397,507275,130462,116542,50208,80846,96864,119700,52207,49128,546780,108530,273453,11815,8715,16565,16512,24684,37876,36235,52337,26726,41988
2014,MA,5,755944,364986,390958,603488,56.6,755944,592584,50155,95705,65415,532387,143293,144789,50649,115714,104728,106444,52559,40505,572846,112437,291331,16984,9783,21093,17594,26549,41774,36335,53259,30060,37900
2014,MA,6,757309,366689,390620,601135,47.1,757309,648304,32617,35768,61966,534362,136823,92337,46377,88090,90117,122708,59451,50944,571186,123052,286188,12712,10968,21626,18816,25725,43705,35923,55747,29672,31294
2014,MA,7,769929,373792,396137,631687,53.0,769929,395110,231475,85102,160308,506051,116616,101046,88608,173969,98496,85731,38164,34758,574669,74933,281429,33373,21462,26318,21742,28626,43900,28359,38706,17973,20970
2014,MA,8,751768,362217,389551,601961,42.3,751768,586750,84275,62829,40014,540852,143512,95598,44373,120042,96455,105963,52489,44402,577662,121501,294978,15268,11900,25475,19611,26093,44089,42192,53515,24656,32179
2014,MA,9,736589,353656,382933,591691,38.9,736589,651903,30870,14416,35656,529082,108325,73136,44794,75867,83751,111911,53102,55797,565815,148654,293794,14873,16145,28314,24620,36638,47428,35703,51322,21912,16839
2014,MD,1,728405,357778,370627,570108,45.9,728405,603248,95030,20413,26125,500524,89416,62111,48907,79719,82678,110009,53972,48817,540399,125329,268746,13231,10015,23786,22541,29012,48881,35491,48762,18770,18257
2014,MD,2,743321,357547,385774,572745,48.8,743321,413514,265887,44807,49226,497527,88519,57977,54807,113027,95867,103523,50480,41388,541727,93242,273842,17321,10884,23082,26199,34838,48992,36531,44076,20189,11730
2014,MD,3,768378,361670,406708,603987,45.5,768378,484512,194163,68016,65606,531399,134781,114020,54298,126815,98698,102703,52199,44012,573787,106972,290531,14244,8915,16173,17395,31124,46649,39406,56770,30343,29512
2014,MD,4,742761,356166,386595,568214,62.6,742761,253917,400529,26094,116511,502612,93106,64154,48014,111265,105051,106746,49809,40048,541088,89693,263670,8995,6707,15163,20221,33351,52287,37241,47216,22724,19765
2014,MD,5,753079,372743,380336,578792,48.8,753079,389615,299838,41246,60545,500701,98371,71150,53059,96015,95601,121812,51249,44985,541779,91039,255049,10589,5215,11367,13956,22900,42400,36635,58344,29755,23888
2014,MD,6,755369,376424,378945,576360,47.6,755369,513374,106816,93429,96489,512815,109808,103474,45977,99738,102849,119110,52599,40049,548473,98470,269094,12805,9612,18181,19607,29928,45960,35326,46500,22999,28176
2014,MD,7,738431,354700,383731,577109,52.2,738431,264827,406585,55326,29833,498561,97296,89034,57770,108112,89507,104999,50409,43555,543912,101979,270119,25060,13311,24553,23793,32144,44523,32972,33492,19695,20576
2014,MD,8,746663,359005,387658,577917,52.2,746663,509575,97539,79554,111844,518674,130018,150449,41896,92769,100890,108166,54586,46816,552063,115447,274387,10023,6659,12862,13756,25445,40798,34704,53914,32450,43776
2014,ME,1,673835,326947,346888,542542,46.4,673835,636471,14404,13329,11767,486267,114439,61604,39194,79464,80929,103291,53269,48396,518270,120918,279939,16540,14147,25985,30342,35574,53769,38411,38820,12922,13429
2014,ME,2,656254,320675,335579,529575,47.4,656254,623807,8541,7749,8072,473140,71451,34287,39356,72819,75251,98579,54653,50192,503276,121646,269902,23749,22204,34514,33008,41232,49040,31883,22946,6615,4711
2014,MI,1,703687,358411,345276,569800,49.2,703687,649927,16157,6175,11692,506551,77670,43485,45732,72700,73665,97365,58593,56258,541955,147970,287370,20983,18672,38297,36750,45390,57204,32401,25839,5818,6016
2014,MI,10,706525,350851,355674,549151,31.9,706525,657917,23102,14615,22364,491984,71577,41408,41535,74548,86185,110553,54794,48636,523859,117268,269546,13883,11284,26080,25115,38649,54571,37030,41780,13397,7757
2014,MI,11,718435,353692,364743,554921,43.2,718435,593200,43424,71528,25117,501166,130374,98491,38312,87828,95740,111819,54090,48257,531247,103432,274567,10639,7452,18241,21275,30025,50645,36925,50349,22402,26614
2014,MI,12,705207,345473,359734,550706,47.0,705207,554225,86226,45082,41109,456570,78740,73720,67704,97876,86514,90238,46280,40738,511044,94924,269662,19858,11847,26700,29477,40182,49738,32743,36163,12574,10380
2014,MI,13,687170,326065,361105,518430,51.4,687170,264609,386522,12042,46713,441215,40572,20850,56841,90673,84369,91143,47344,39412,487791,88274,257008,44655,23526,38236,31392,36541,38895,21917,16283,3943,1620
2014,MI,14,687921,323123,364798,533314,45.9,687921,237568,404323,36884,32500,465008,77252,63551,52510,84952,82599,94966,51344,44069,506872,107078,268709,33685,17892,35999,29791,37007,41655,26354,25140,9579,11607
2014,MI,2,724843,354660,370183,548140,61.8,724843,615780,55399,21150,68150,468466,78119,41702,57256,90865,84104,97685,50035,43334,514056,102443,268751,18593,14591,31231,31076,40847,56164,33013,28479,8377,6380
2014,MI,3,725487,361955,363532,547940,56.2,725487,609903,75751,15881,50695,480389,90847,48527,48801,98888,90437,100191,48728,42909,518268,99236,267811,18895,12621,27389,30148,36251,54720,34643,32980,10460,9704
2014,MI,4,702630,351616,351014,555145,58.4,702630,661426,18140,8887,21592,470683,63277,35051,59769,75766,78050,96533,50621,47579,514722,122134,269433,21414,15305,33834,32461,45575,50695,30223,26347,7259,6320
2014,MI,5,687292,331430,355862,531906,41.4,687292,531937,131750,10239,33104,470958,58640,32107,44834,80309,81893,94632,52327,45428,508853,116369,281383,26345,18413,39536,34190,45656,51363,29610,23271,7791,5208
2014,MI,6,712100,348683,363417,549050,61.2,712100,604262,72102,15203,41730,470680,77263,48148,58312,85744,81178,96721,48558,47443,519669,111036,276704,20145,15543,32117,35829,41607,51919,32547,30364,8889,7744
2014,MI,7,702894,352633,350261,546449,50.5,702894,642782,37294,9365,30631,484344,68963,39751,45070,77942,85167,104897,55460,46511,519201,114367,272507,13928,12496,31970,31251,37036,55088,35270,35960,11108,8400
2014,MI,8,725201,355503,369698,559560,56.1,725201,619643,51875,37965,34858,464655,102221,75923,65076,79574,87913,107052,51601,44622,514149,93893,272435,15500,10015,23925,22707,37423,45592,36472,45338,19226,16237
2014,MI,9,720485,351162,369323,571729,43.6,720485,573407,104922,31715,14840,507856,89847,59263,47721,98647,92120,105876,51069,47501,548142,112643,298688,19585,15855,34872,32223,44163,56094,35267,35733,12155,12741
2014,MN,1,666946,331597,335349,512472,59.2,666946,610937,23314,20570,41147,445655,77146,42367,47137,86141,76667,86882,47975,40841,481748,107149,261328,14313,11933,24228,26103,37524,52293,39353,34695,11038,9848
2014,MN,2,689759,340632,349127,513669,43.6,689759,587696,37743,36807,38681,454071,118123,53439,41971,87036,92301,106142,48101,37158,487601,83333,254262,8531,7713,15122,17740,25801,49192,38813,50678,22030,18642
2014,MN,3,685736,332783,352953,522560,45.5,685736,557031,55278,60737,30616,476770,148536,79261,33881,89917,88007,103699,55612,42955,505776,96580,268815,8319,6452,17555,17924,31504,44938,35998,50458,22836,32831
2014,MN,4,695920,339146,356774,530779,45.8,695920,501721,80050,91058,45282,461314,119358,77179,50229,107953,82909,91941,45322,41691,502188,91498,267760,17054,11857,25373,23453,32312,46927,33388,40950,16534,19912
